,DateTime,TotalUsage,Month,TemperatureF,Humidity,Hour_y,Minute_y,Day_y,Weekend,Holiday
0,2016-01-01 00:00:00,19.8432333333333,1,50,63,0,0,6,0,0
1,2016-01-01 01:00:00,18.4624833333333,1,49.8,63,1,60,6,0,0
2,2016-01-01 02:00:00,17.4141666666667,1,48.9,61,2,120,6,0,0
3,2016-01-01 03:00:00,15.9146833333333,1,48.6,61,3,180,6,0,0
4,2016-01-01 04:00:00,19.1959333333333,1,47.7,63,4,240,6,0,0
5,2016-01-01 05:00:00,16.3471833333333,1,46.9,63,5,300,6,0,0
6,2016-01-01 06:00:00,17.0299166666667,1,45.5,66,6,360,6,0,0
7,2016-01-01 07:00:00,18.5350166666667,1,45.1,61,7,420,6,0,0
8,2016-01-01 08:00:00,19.8630666666667,1,44.8,62,8,480,6,0,0
9,2016-01-01 09:00:00,22.0373,1,44.8,59,9,540,6,0,0
10,2016-01-01 10:00:00,23.6910833333333,1,45.3,60,10,600,6,0,0
11,2016-01-01 11:00:00,28.72265,1,45.1,59,11,660,6,0,0
12,2016-01-01 12:00:00,27.15475,1,46.2,60,12,720,6,0,0
13,2016-01-01 13:00:00,24.8232,1,46.9,59,13,780,6,0,0
14,2016-01-01 14:00:00,25.8071,1,46.8,59,14,840,6,0,0
15,2016-01-01 15:00:00,27.5190666666667,1,47.1,60,15,900,6,0,0
16,2016-01-01 16:00:00,23.87655,1,46.9,59,16,960,6,0,0
17,2016-01-01 17:00:00,26.4352,1,46.8,61,17,1020,6,0,0
18,2016-01-01 18:00:00,28.3514833333333,1,46.4,60,18,1080,6,0,0
19,2016-01-01 19:00:00,27.43345,1,46.6,55,19,1140,6,0,0
20,2016-01-01 20:00:00,29.5887833333333,1,46.4,55,20,1200,6,0,0
21,2016-01-01 21:00:00,31.0198833333333,1,46.4,55,21,1260,6,0,0
22,2016-01-01 22:00:00,30.6908666666667,1,46.4,53,22,1320,6,0,0
23,2016-01-01 23:00:00,22.6249,1,46.2,46,23,1380,6,0,0
24,2016-01-02 00:00:00,18.9557166666667,1,45.9,50,0,0,7,1,0
25,2016-01-02 01:00:00,18.2174,1,45.9,51,1,60,7,1,0
26,2016-01-02 02:00:00,17.7713,1,46,50,2,120,7,1,0
27,2016-01-02 03:00:00,18.1524166666667,1,45.9,51,3,180,7,1,0
28,2016-01-02 04:00:00,17.1668166666667,1,45.5,55,4,240,7,1,0
29,2016-01-02 05:00:00,18.2125,1,45.1,58,5,300,7,1,0
30,2016-01-02 06:00:00,17.7351166666667,1,45.3,52,6,360,7,1,0
31,2016-01-02 07:00:00,19.5192,1,45.3,51,7,420,7,1,0
32,2016-01-02 08:00:00,21.4868166666667,1,45,54,8,480,7,1,0
33,2016-01-02 09:00:00,29.086,1,44.1,66,9,540,7,1,0
34,2016-01-02 10:00:00,26.8955333333333,1,44.8,62,10,600,7,1,0
35,2016-01-02 11:00:00,33.3635166666667,1,45.5,60,11,660,7,1,0
36,2016-01-02 12:00:00,27.0047833333333,1,46.4,52,12,720,7,1,0
37,2016-01-02 13:00:00,24.2893,1,46.9,48,13,780,7,1,0
38,2016-01-02 14:00:00,24.9571,1,46.8,52,14,840,7,1,0
39,2016-01-02 15:00:00,24.6538833333333,1,47.3,52,15,900,7,1,0
40,2016-01-02 16:00:00,23.9732,1,47.3,54,16,960,7,1,0
41,2016-01-02 17:00:00,27.0833833333333,1,46.9,59,17,1020,7,1,0
42,2016-01-02 18:00:00,29.5349,1,45.3,79,18,1080,7,1,0
43,2016-01-02 19:00:00,30.3624666666667,1,45,87,19,1140,7,1,0
44,2016-01-02 20:00:00,27.1996333333333,1,44.2,92,20,1200,7,1,0
45,2016-01-02 21:00:00,26.9209166666667,1,43.9,96,21,1260,7,1,0
46,2016-01-02 22:00:00,23.56575,1,43.9,95,22,1320,7,1,0
47,2016-01-02 23:00:00,20.54335,1,43.7,97,23,1380,7,1,0
48,2016-01-03 00:00:00,18.28,1,43.3,98,0,0,1,1,0
49,2016-01-03 01:00:00,16.9423833333333,1,42.8,96,1,60,1,1,0
50,2016-01-03 02:00:00,17.4911,1,42.6,95,2,120,1,1,0
51,2016-01-03 03:00:00,17.67335,1,42.8,95,3,180,1,1,0
52,2016-01-03 04:00:00,19.2058166666667,1,42.8,94,4,240,1,1,0
53,2016-01-03 05:00:00,17.6145833333333,1,43.3,93,5,300,1,1,0
54,2016-01-03 06:00:00,18.0265666666667,1,43.5,93,6,360,1,1,0
55,2016-01-03 07:00:00,18.8288,1,43.7,94,7,420,1,1,0
56,2016-01-03 08:00:00,19.5477166666667,1,44.1,94,8,480,1,1,0
57,2016-01-03 09:00:00,22.7975333333333,1,44.6,88,9,540,1,1,0
58,2016-01-03 10:00:00,26.4414666666667,1,48.6,75,10,600,1,1,0
59,2016-01-03 11:00:00,27.6983333333333,1,51.1,70,11,660,1,1,0
60,2016-01-03 12:00:00,23.2970833333333,1,52.7,64,12,720,1,1,0
61,2016-01-03 13:00:00,18.51145,1,54.5,59,13,780,1,1,0
62,2016-01-03 14:00:00,17.66945,1,57.6,54,14,840,1,1,0
63,2016-01-03 15:00:00,20.9039666666667,1,58.6,52,15,900,1,1,0
64,2016-01-03 16:00:00,20.0294666666667,1,60.4,50,16,960,1,1,0
65,2016-01-03 17:00:00,27.937,1,62.1,49,17,1020,1,1,0
66,2016-01-03 18:00:00,27.56235,1,61.2,53,18,1080,1,1,0
67,2016-01-03 19:00:00,29.09265,1,58.5,32,19,1140,1,1,0
68,2016-01-03 20:00:00,28.0220166666667,1,55.8,35,20,1200,1,1,0
69,2016-01-03 21:00:00,27.97955,1,48,68,21,1260,1,1,0
70,2016-01-03 22:00:00,24.4918833333333,1,45.3,83,22,1320,1,1,0
71,2016-01-03 23:00:00,20.7016166666667,1,42.6,88,23,1380,1,1,0
72,2016-01-04 00:00:00,18.0098166666667,1,41.9,86,0,0,2,0,0
73,2016-01-04 01:00:00,16.5432333333333,1,43,70,1,60,2,0,0
74,2016-01-04 02:00:00,16.2516833333333,1,43,66,2,120,2,0,0
75,2016-01-04 03:00:00,14.9920333333333,1,42.3,72,3,180,2,0,0
76,2016-01-04 04:00:00,15.85205,1,41.2,71,4,240,2,0,0
77,2016-01-04 05:00:00,16.9867166666667,1,42.1,65,5,300,2,0,0
78,2016-01-04 06:00:00,18.1972,1,41.4,65,6,360,2,0,0
79,2016-01-04 07:00:00,22.065,1,39.2,76,7,420,2,0,0
80,2016-01-04 08:00:00,21.4797833333333,1,38.3,79,8,480,2,0,0
81,2016-01-04 09:00:00,19.6017833333333,1,39.7,70,9,540,2,0,0
82,2016-01-04 10:00:00,20.8698666666667,1,43,60,10,600,2,0,0
83,2016-01-04 11:00:00,19.6063833333333,1,48.7,46,11,660,2,0,0
84,2016-01-04 12:00:00,19.1764333333333,1,51.4,38,12,720,2,0,0
85,2016-01-04 13:00:00,17.99275,1,54.3,34,13,780,2,0,0
86,2016-01-04 14:00:00,19.9589,1,56.5,33,14,840,2,0,0
87,2016-01-04 15:00:00,16.0953166666667,1,57.6,31,15,900,2,0,0
88,2016-01-04 16:00:00,17.8050166666667,1,57.6,34,16,960,2,0,0
89,2016-01-04 17:00:00,23.5860666666667,1,57.2,35,17,1020,2,0,0
90,2016-01-04 18:00:00,33.29945,1,55.2,42,18,1080,2,0,0
91,2016-01-04 19:00:00,27.6623166666667,1,53.1,46,19,1140,2,0,0
92,2016-01-04 20:00:00,25.30655,1,51.4,51,20,1200,2,0,0
93,2016-01-04 21:00:00,25.2316,1,50.2,54,21,1260,2,0,0
94,2016-01-04 22:00:00,23.7802666666667,1,45.7,70,22,1320,2,0,0
95,2016-01-04 23:00:00,18.3908666666667,1,42.3,81,23,1380,2,0,0
96,2016-01-05 00:00:00,16.8265166666667,1,41.2,83,0,0,3,0,0
97,2016-01-05 01:00:00,17.437,1,40.3,85,1,60,3,0,0
98,2016-01-05 02:00:00,18.7028,1,38.7,92,2,120,3,0,0
99,2016-01-05 03:00:00,20.2940166666667,1,38.1,93,3,180,3,0,0
100,2016-01-05 04:00:00,21.5929833333333,1,37.9,91,4,240,3,0,0
101,2016-01-05 05:00:00,18.3217833333333,1,39.4,80,5,300,3,0,0
102,2016-01-05 06:00:00,22.44505,1,40.3,80,6,360,3,0,0
103,2016-01-05 07:00:00,24.0542,1,41.7,74,7,420,3,0,0
104,2016-01-05 08:00:00,18.3470666666667,1,41,76,8,480,3,0,0
105,2016-01-05 09:00:00,18.5248166666667,1,41.4,73,9,540,3,0,0
106,2016-01-05 10:00:00,20.0529833333333,1,41.9,70,10,600,3,0,0
107,2016-01-05 11:00:00,18.4716,1,44.1,65,11,660,3,0,0
108,2016-01-05 12:00:00,19.5645833333333,1,47.1,61,12,720,3,0,0
109,2016-01-05 13:00:00,17.55345,1,51.1,54,13,780,3,0,0
110,2016-01-05 14:00:00,13.92085,1,53.8,52,14,840,3,0,0
111,2016-01-05 15:00:00,12.8595333333333,1,56.1,53,15,900,3,0,0
112,2016-01-05 16:00:00,16.3327666666667,1,57.4,54,16,960,3,0,0
113,2016-01-05 17:00:00,19.57795,1,55.8,55,17,1020,3,0,0
114,2016-01-05 18:00:00,22.6707333333333,1,55.6,55,18,1080,3,0,0
115,2016-01-05 19:00:00,24.3241833333333,1,54.9,58,19,1140,3,0,0
116,2016-01-05 20:00:00,25.2093833333333,1,53.1,61,20,1200,3,0,0
117,2016-01-05 21:00:00,21.8046666666667,1,52,60,21,1260,3,0,0
118,2016-01-05 22:00:00,19.7172666666667,1,51.6,63,22,1320,3,0,0
119,2016-01-05 23:00:00,15.9761166666667,1,50.7,65,23,1380,3,0,0
120,2016-01-06 00:00:00,13.3621666666667,1,50.4,68,0,0,4,0,0
121,2016-01-06 01:00:00,12.58155,1,49.5,81,1,60,4,0,0
122,2016-01-06 02:00:00,13.9696333333333,1,48.2,88,2,120,4,0,0
123,2016-01-06 03:00:00,16.6651833333333,1,48.2,85,3,180,4,0,0
124,2016-01-06 04:00:00,16.98625,1,48.2,84,4,240,4,0,0
125,2016-01-06 05:00:00,16.8434166666667,1,47.3,89,5,300,4,0,0
126,2016-01-06 06:00:00,16.55865,1,47.3,90,6,360,4,0,0
127,2016-01-06 07:00:00,23.8783333333333,1,48,87,7,420,4,0,0
128,2016-01-06 08:00:00,21.6928666666667,1,48.4,82,8,480,4,0,0
129,2016-01-06 09:00:00,22.7212,1,48,82,9,540,4,0,0
130,2016-01-06 10:00:00,17.4865833333333,1,46.9,82,10,600,4,0,0
131,2016-01-06 11:00:00,16.3085,1,48,80,11,660,4,0,0
132,2016-01-06 12:00:00,16.5358833333333,1,49.1,82,12,720,4,0,0
133,2016-01-06 13:00:00,24.9847666666667,1,50,86,13,780,4,0,0
134,2016-01-06 14:00:00,19.3519833333333,1,50.7,86,14,840,4,0,0
135,2016-01-06 15:00:00,19.8064333333333,1,51.3,90,15,900,4,0,0
136,2016-01-06 16:00:00,24.7873666666667,1,51.8,94,16,960,4,0,0
137,2016-01-06 17:00:00,30.552,1,52.3,95,17,1020,4,0,0
138,2016-01-06 18:00:00,25.2277833333333,1,52.9,98,18,1080,4,0,0
139,2016-01-06 19:00:00,23.5995833333333,1,53.6,97,19,1140,4,0,0
140,2016-01-06 20:00:00,18.9986833333333,1,52.9,98,20,1200,4,0,0
141,2016-01-06 21:00:00,19.4760666666667,1,52.5,98,21,1260,4,0,0
142,2016-01-06 22:00:00,16.1539833333333,1,52.5,98,22,1320,4,0,0
143,2016-01-06 23:00:00,13.3194166666667,1,52.7,98,23,1380,4,0,0
144,2016-01-07 00:00:00,11.6012,1,52.7,98,0,0,5,0,0
145,2016-01-07 01:00:00,11.78515,1,52.7,98,1,60,5,0,0
146,2016-01-07 02:00:00,11.5834,1,52.7,98,2,120,5,0,0
147,2016-01-07 03:00:00,14.7108333333333,1,52.7,98,3,180,5,0,0
148,2016-01-07 04:00:00,15.54295,1,52.5,98,4,240,5,0,0
149,2016-01-07 05:00:00,13.5361,1,52.3,98,5,300,5,0,0
150,2016-01-07 06:00:00,15.5830333333333,1,51.1,99,6,360,5,0,0
151,2016-01-07 07:00:00,20.44395,1,50.2,99,7,420,5,0,0
152,2016-01-07 08:00:00,16.7879666666667,1,49.6,99,8,480,5,0,0
153,2016-01-07 09:00:00,19.5704666666667,1,49.6,99,9,540,5,0,0
154,2016-01-07 10:00:00,26.12605,1,51.1,99,10,600,5,0,0
155,2016-01-07 11:00:00,20.9372,1,52.9,98,11,660,5,0,0
156,2016-01-07 12:00:00,15.0777,1,57.4,76,12,720,5,0,0
157,2016-01-07 13:00:00,19.9355666666667,1,63.7,61,13,780,5,0,0
158,2016-01-07 14:00:00,14.3832333333333,1,68.2,43,14,840,5,0,0
159,2016-01-07 15:00:00,13.28225,1,70.5,39,15,900,5,0,0
160,2016-01-07 16:00:00,18.1380333333333,1,73,35,16,960,5,0,0
161,2016-01-07 17:00:00,21.1540166666667,1,72.1,46,17,1020,5,0,0
162,2016-01-07 18:00:00,28.5761333333333,1,70.2,55,18,1080,5,0,0
163,2016-01-07 19:00:00,24.2993666666667,1,66.2,68,19,1140,5,0,0
164,2016-01-07 20:00:00,25.7689,1,63,73,20,1200,5,0,0
165,2016-01-07 21:00:00,18.7471,1,61,79,21,1260,5,0,0
166,2016-01-07 22:00:00,15.9655833333333,1,59.4,81,22,1320,5,0,0
167,2016-01-07 23:00:00,14.1670333333333,1,58.5,81,23,1380,5,0,0
168,2016-01-08 00:00:00,11.0694666666667,1,56.7,84,0,0,6,0,0
169,2016-01-08 01:00:00,10.5318666666667,1,54.9,88,1,60,6,0,0
170,2016-01-08 02:00:00,10.4922333333333,1,54,90,2,120,6,0,0
171,2016-01-08 03:00:00,10.9999666666667,1,50.5,98,3,180,6,0,0
172,2016-01-08 04:00:00,13.8262833333333,1,49.6,98,4,240,6,0,0
173,2016-01-08 05:00:00,13.4439833333333,1,51.3,94,5,300,6,0,0
174,2016-01-08 06:00:00,15.99155,1,49.8,98,6,360,6,0,0
175,2016-01-08 07:00:00,18.6250666666667,1,46.8,99,7,420,6,0,0
176,2016-01-08 08:00:00,17.9799166666667,1,48.7,99,8,480,6,0,0
177,2016-01-08 09:00:00,19.9380833333333,1,49.6,96,9,540,6,0,0
178,2016-01-08 10:00:00,16.57325,1,49.6,99,10,600,6,0,0
179,2016-01-08 11:00:00,13.5391,1,53.1,94,11,660,6,0,0
180,2016-01-08 12:00:00,19.2998166666667,1,59,79,12,720,6,0,0
181,2016-01-08 13:00:00,17.7644,1,61.5,82,13,780,6,0,0
182,2016-01-08 14:00:00,23.6596166666667,1,64.2,74,14,840,6,0,0
183,2016-01-08 15:00:00,18.0980833333333,1,64.2,74,15,900,6,0,0
184,2016-01-08 16:00:00,17.8638666666667,1,65.7,74,16,960,6,0,0
185,2016-01-08 17:00:00,16.3795833333333,1,65.8,66,17,1020,6,0,0
186,2016-01-08 18:00:00,21.8290833333333,1,67.3,71,18,1080,6,0,0
187,2016-01-08 19:00:00,22.7015833333333,1,63.3,79,19,1140,6,0,0
188,2016-01-08 20:00:00,20.3963166666667,1,60.6,85,20,1200,6,0,0
189,2016-01-08 21:00:00,20.58515,1,58.6,89,21,1260,6,0,0
190,2016-01-08 22:00:00,15.46885,1,57.7,89,22,1320,6,0,0
191,2016-01-08 23:00:00,14.53015,1,56.5,94,23,1380,6,0,0
192,2016-01-09 00:00:00,12.8592,1,58.5,70,0,0,7,1,0
193,2016-01-09 01:00:00,11.6880166666667,1,59.2,54,1,60,7,1,0
194,2016-01-09 02:00:00,11.2223666666667,1,59.2,51,2,120,7,1,0
195,2016-01-09 03:00:00,11.6111666666667,1,55.2,52,3,180,7,1,0
196,2016-01-09 04:00:00,15.0490333333333,1,56.3,42,4,240,7,1,0
197,2016-01-09 05:00:00,13.2473666666667,1,54,43,5,300,7,1,0
198,2016-01-09 06:00:00,13.89535,1,52.7,50,6,360,7,1,0
199,2016-01-09 07:00:00,15.6575333333333,1,50.9,59,7,420,7,1,0
200,2016-01-09 08:00:00,15.98365,1,48,73,8,480,7,1,0
201,2016-01-09 09:00:00,25.5018833333333,1,48,73,9,540,7,1,0
202,2016-01-09 10:00:00,27.8752833333333,1,49.8,63,10,600,7,1,0
203,2016-01-09 11:00:00,23.8784333333333,1,52.3,58,11,660,7,1,0
204,2016-01-09 12:00:00,22.8126833333333,1,52.9,51,12,720,7,1,0
205,2016-01-09 13:00:00,19.05975,1,51.8,50,13,780,7,1,0
206,2016-01-09 14:00:00,18.6450166666667,1,50.7,50,14,840,7,1,0
207,2016-01-09 15:00:00,15.9129333333333,1,50.4,51,15,900,7,1,0
208,2016-01-09 16:00:00,21.7401166666667,1,47.7,53,16,960,7,1,0
209,2016-01-09 17:00:00,22.94275,1,45.9,52,17,1020,7,1,0
210,2016-01-09 18:00:00,26.44555,1,44.8,53,18,1080,7,1,0
211,2016-01-09 19:00:00,20.9343333333333,1,43.9,54,19,1140,7,1,0
212,2016-01-09 20:00:00,22.2738666666667,1,43.5,58,20,1200,7,1,0
213,2016-01-09 21:00:00,22.4369166666667,1,42.3,58,21,1260,7,1,0
214,2016-01-09 22:00:00,22.6874166666667,1,41.9,60,22,1320,7,1,0
215,2016-01-09 23:00:00,18.9820166666667,1,41.2,62,23,1380,7,1,0
216,2016-01-10 00:00:00,17.2160833333333,1,40.3,65,0,0,1,1,0
217,2016-01-10 01:00:00,17.1246,1,39.4,66,1,60,1,1,0
218,2016-01-10 02:00:00,19.0578833333333,1,38.3,69,2,120,1,1,0
219,2016-01-10 03:00:00,19.5177,1,37.8,71,3,180,1,1,0
220,2016-01-10 04:00:00,19.5434166666667,1,36.7,69,4,240,1,1,0
221,2016-01-10 05:00:00,18.00085,1,35.8,72,5,300,1,1,0
222,2016-01-10 06:00:00,18.3616333333333,1,35.2,70,6,360,1,1,0
223,2016-01-10 07:00:00,21.5200833333333,1,34.5,70,7,420,1,1,0
224,2016-01-10 08:00:00,20.5087666666667,1,33.8,71,8,480,1,1,0
225,2016-01-10 09:00:00,22.48495,1,35.1,63,9,540,1,1,0
226,2016-01-10 10:00:00,25.8857333333333,1,37.8,58,10,600,1,1,0
227,2016-01-10 11:00:00,27.1271666666667,1,40.6,51,11,660,1,1,0
228,2016-01-10 12:00:00,24.1381333333333,1,42.8,44,12,720,1,1,0
229,2016-01-10 13:00:00,26.3554166666667,1,45.3,40,13,780,1,1,0
230,2016-01-10 14:00:00,25.9954,1,47.5,37,14,840,1,1,0
231,2016-01-10 15:00:00,22.9796666666667,1,48.9,35,15,900,1,1,0
232,2016-01-10 16:00:00,23.92825,1,50,35,16,960,1,1,0
233,2016-01-10 17:00:00,29.6165333333333,1,48.6,39,17,1020,1,1,0
234,2016-01-10 18:00:00,32.9896666666667,1,46.9,43,18,1080,1,1,0
235,2016-01-10 19:00:00,28.93505,1,45.3,44,19,1140,1,1,0
236,2016-01-10 20:00:00,25.7751,1,44.2,50,20,1200,1,1,0
237,2016-01-10 21:00:00,24.0149,1,42.6,53,21,1260,1,1,0
238,2016-01-10 22:00:00,22.2764166666667,1,42.1,55,22,1320,1,1,0
239,2016-01-10 23:00:00,18.59305,1,41.9,55,23,1380,1,1,0
240,2016-01-11 00:00:00,16.23005,1,40.8,58,0,0,2,0,0
241,2016-01-11 01:00:00,15.6043,1,40.5,55,1,60,2,0,0
242,2016-01-11 02:00:00,16.2195833333333,1,39.4,57,2,120,2,0,0
243,2016-01-11 03:00:00,15.6109833333333,1,38.3,62,3,180,2,0,0
244,2016-01-11 04:00:00,16.6214333333333,1,37.9,61,4,240,2,0,0
245,2016-01-11 05:00:00,18.0990833333333,1,38.5,58,5,300,2,0,0
246,2016-01-11 06:00:00,19.4368833333333,1,38.3,57,6,360,2,0,0
247,2016-01-11 07:00:00,24.55515,1,38.1,59,7,420,2,0,0
248,2016-01-11 08:00:00,20.30645,1,38.3,56,8,480,2,0,0
249,2016-01-11 09:00:00,20.6050666666667,1,40.3,50,9,540,2,0,0
250,2016-01-11 10:00:00,19.4188666666667,1,41.7,47,10,600,2,0,0
251,2016-01-11 11:00:00,19.0702833333333,1,45,44,11,660,2,0,0
252,2016-01-11 12:00:00,22.5054,1,46.8,44,12,720,2,0,0
253,2016-01-11 13:00:00,20.5407166666667,1,50.2,40,13,780,2,0,0
254,2016-01-11 14:00:00,14.5671833333333,1,52.2,35,14,840,2,0,0
255,2016-01-11 15:00:00,13.2364333333333,1,54.3,34,15,900,2,0,0
256,2016-01-11 16:00:00,16.18485,1,56.1,31,16,960,2,0,0
257,2016-01-11 17:00:00,24.0438666666667,1,55,33,17,1020,2,0,0
258,2016-01-11 18:00:00,25.7437333333333,1,55.8,36,18,1080,2,0,0
259,2016-01-11 19:00:00,25.6997,1,53.2,38,19,1140,2,0,0
260,2016-01-11 20:00:00,23.6329333333333,1,52,45,20,1200,2,0,0
261,2016-01-11 21:00:00,22.3452333333333,1,46.4,62,21,1260,2,0,0
262,2016-01-11 22:00:00,23.7243,1,43.5,75,22,1320,2,0,0
263,2016-01-11 23:00:00,21.0516,1,41.7,81,23,1380,2,0,0
264,2016-01-12 00:00:00,17.3075666666667,1,40.5,84,0,0,3,0,0
265,2016-01-12 01:00:00,15.7165,1,38.8,90,1,60,3,0,0
266,2016-01-12 02:00:00,15.5128,1,37.9,90,2,120,3,0,0
267,2016-01-12 03:00:00,17.4692333333333,1,37.2,88,3,180,3,0,0
268,2016-01-12 04:00:00,19.0332166666667,1,37,89,4,240,3,0,0
269,2016-01-12 05:00:00,17.6321166666667,1,37.2,88,5,300,3,0,0
270,2016-01-12 06:00:00,18.5401,1,36.3,90,6,360,3,0,0
271,2016-01-12 07:00:00,23.7329333333333,1,37.2,96,7,420,3,0,0
272,2016-01-12 08:00:00,19.6138833333333,1,37,99,8,480,3,0,0
273,2016-01-12 09:00:00,20.4577833333333,1,40.3,82,9,540,3,0,0
274,2016-01-12 10:00:00,20.5572166666667,1,45.9,69,10,600,3,0,0
275,2016-01-12 11:00:00,18.5950833333333,1,52,56,11,660,3,0,0
276,2016-01-12 12:00:00,18.1607666666667,1,56.1,51,12,720,3,0,0
277,2016-01-12 13:00:00,21.1674166666667,1,59.9,42,13,780,3,0,0
278,2016-01-12 14:00:00,20.3350166666667,1,63.1,33,14,840,3,0,0
279,2016-01-12 15:00:00,16.15285,1,65.5,27,15,900,3,0,0
280,2016-01-12 16:00:00,19.6634,1,66.9,25,16,960,3,0,0
281,2016-01-12 17:00:00,17.4784666666667,1,67.1,24,17,1020,3,0,0
282,2016-01-12 18:00:00,18.9065,1,64.6,23,18,1080,3,0,0
283,2016-01-12 19:00:00,19.2870666666667,1,61.2,31,19,1140,3,0,0
284,2016-01-12 20:00:00,22.1796166666667,1,58.8,42,20,1200,3,0,0
285,2016-01-12 21:00:00,23.73585,1,53.8,50,21,1260,3,0,0
286,2016-01-12 22:00:00,19.67045,1,48.9,68,22,1320,3,0,0
287,2016-01-12 23:00:00,22.39,1,47.1,72,23,1380,3,0,0
288,2016-01-13 00:00:00,12.2465,1,46,74,0,0,4,0,0
289,2016-01-13 01:00:00,11.5767333333333,1,47.1,72,1,60,4,0,0
290,2016-01-13 02:00:00,11.6945666666667,1,45.9,77,2,120,4,0,0
291,2016-01-13 03:00:00,12.339,1,46.8,75,3,180,4,0,0
292,2016-01-13 04:00:00,14.2666833333333,1,46.6,76,4,240,4,0,0
293,2016-01-13 05:00:00,13.6289333333333,1,46.6,79,5,300,4,0,0
294,2016-01-13 06:00:00,17.6272,1,41.7,92,6,360,4,0,0
295,2016-01-13 07:00:00,22.4874333333333,1,40.3,95,7,420,4,0,0
296,2016-01-13 08:00:00,19.6934,1,40.8,94,8,480,4,0,0
297,2016-01-13 09:00:00,17.3952666666667,1,43.5,76,9,540,4,0,0
298,2016-01-13 10:00:00,22.5375666666667,1,49.8,69,10,600,4,0,0
299,2016-01-13 11:00:00,19.09185,1,57.2,51,11,660,4,0,0
300,2016-01-13 12:00:00,17.7574333333333,1,59.9,45,12,720,4,0,0
301,2016-01-13 13:00:00,15.4025333333333,1,61.7,42,13,780,4,0,0
302,2016-01-13 14:00:00,18.7953,1,63.1,38,14,840,4,0,0
303,2016-01-13 15:00:00,16.39115,1,64.6,36,15,900,4,0,0
304,2016-01-13 16:00:00,17.0087166666667,1,65.8,36,16,960,4,0,0
305,2016-01-13 17:00:00,16.8227333333333,1,66,36,17,1020,4,0,0
306,2016-01-13 18:00:00,23.0064,1,65.3,37,18,1080,4,0,0
307,2016-01-13 19:00:00,28.7474,1,62.6,39,19,1140,4,0,0
308,2016-01-13 20:00:00,27.6311166666667,1,60.4,45,20,1200,4,0,0
309,2016-01-13 21:00:00,25.9898666666667,1,59.4,51,21,1260,4,0,0
310,2016-01-13 22:00:00,24.2314333333333,1,55.2,58,22,1320,4,0,0
311,2016-01-13 23:00:00,17.7220333333333,1,53.1,60,23,1380,4,0,0
312,2016-01-14 00:00:00,18.8845333333333,1,52.3,66,0,0,5,0,0
313,2016-01-14 01:00:00,17.31535,1,50.7,74,1,60,5,0,0
314,2016-01-14 02:00:00,12.7202666666667,1,50,73,2,120,5,0,0
315,2016-01-14 03:00:00,10.9316833333333,1,51.1,74,3,180,5,0,0
316,2016-01-14 04:00:00,12.0476333333333,1,51.1,78,4,240,5,0,0
317,2016-01-14 05:00:00,13.027,1,51.8,82,5,300,5,0,0
318,2016-01-14 06:00:00,15.8746,1,52.3,83,6,360,5,0,0
319,2016-01-14 07:00:00,20.6727333333333,1,51.1,89,7,420,5,0,0
320,2016-01-14 08:00:00,17.4064,1,49.8,92,8,480,5,0,0
321,2016-01-14 09:00:00,20.1501666666667,1,51.4,87,9,540,5,0,0
322,2016-01-14 10:00:00,17.7146833333333,1,54.5,77,10,600,5,0,0
323,2016-01-14 11:00:00,19.9641833333333,1,58.5,74,11,660,5,0,0
324,2016-01-14 12:00:00,16.4156833333333,1,62.6,69,12,720,5,0,0
325,2016-01-14 13:00:00,17.7080333333333,1,64.8,69,13,780,5,0,0
326,2016-01-14 14:00:00,18.6928166666667,1,67.3,62,14,840,5,0,0
327,2016-01-14 15:00:00,16.3889,1,68,60,15,900,5,0,0
328,2016-01-14 16:00:00,17.75275,1,70.7,53,16,960,5,0,0
329,2016-01-14 17:00:00,19.5140833333333,1,69.4,56,17,1020,5,0,0
330,2016-01-14 18:00:00,23.94655,1,69.1,60,18,1080,5,0,0
331,2016-01-14 19:00:00,28.8382833333333,1,66.9,67,19,1140,5,0,0
332,2016-01-14 20:00:00,23.0222833333333,1,64.9,73,20,1200,5,0,0
333,2016-01-14 21:00:00,24.9865666666667,1,63.1,75,21,1260,5,0,0
334,2016-01-14 22:00:00,15.9217166666667,1,60.4,81,22,1320,5,0,0
335,2016-01-14 23:00:00,12.9869666666667,1,59.9,86,23,1380,5,0,0
336,2016-01-15 00:00:00,12.4438666666667,1,58.1,91,0,0,6,0,0
337,2016-01-15 01:00:00,10.3464333333333,1,58.5,89,1,60,6,0,0
338,2016-01-15 02:00:00,10.4770166666667,1,58.5,88,2,120,6,0,0
339,2016-01-15 03:00:00,10.26435,1,57.7,89,3,180,6,0,0
340,2016-01-15 04:00:00,11.27325,1,57.6,82,4,240,6,0,0
341,2016-01-15 05:00:00,10.73075,1,57,79,5,300,6,0,0
342,2016-01-15 06:00:00,14.90455,1,56.7,70,6,360,6,0,0
343,2016-01-15 07:00:00,22.22615,1,52.9,78,7,420,6,0,0
344,2016-01-15 08:00:00,16.7859833333333,1,52,64,8,480,6,0,0
345,2016-01-15 09:00:00,17.4382833333333,1,53.1,48,9,540,6,0,0
346,2016-01-15 10:00:00,19.6564666666667,1,55.8,42,10,600,6,0,0
347,2016-01-15 11:00:00,18.1307,1,58.8,34,11,660,6,0,0
