DateTime,TotalUsage,Month,TemperatureF,Humidity,Hour_y,Minute_y,Day_y,Weekend,Holiday
2016-01-01 00:00:00,19.843233333333302,1,50.0,63.0,0,0,6,0,0
2016-01-01 01:00:00,18.462483333333303,1,49.8,63.0,1,60,6,0,0
2016-01-01 02:00:00,17.4141666666667,1,48.9,61.0,2,120,6,0,0
2016-01-01 03:00:00,15.914683333333302,1,48.6,61.0,3,180,6,0,0
2016-01-01 04:00:00,19.1959333333333,1,47.7,63.0,4,240,6,0,0
2016-01-01 05:00:00,16.3471833333333,1,46.9,63.0,5,300,6,0,0
2016-01-01 06:00:00,17.029916666666697,1,45.5,66.0,6,360,6,0,0
2016-01-01 07:00:00,18.5350166666667,1,45.1,61.0,7,420,6,0,0
2016-01-01 08:00:00,19.863066666666697,1,44.8,62.0,8,480,6,0,0
2016-01-01 09:00:00,22.0373,1,44.8,59.0,9,540,6,0,0
2016-01-01 10:00:00,23.691083333333303,1,45.3,60.0,10,600,6,0,0
2016-01-01 11:00:00,28.72265,1,45.1,59.0,11,660,6,0,0
2016-01-01 12:00:00,27.15475,1,46.2,60.0,12,720,6,0,0
2016-01-01 13:00:00,24.8232,1,46.9,59.0,13,780,6,0,0
2016-01-01 14:00:00,25.8071,1,46.8,59.0,14,840,6,0,0
2016-01-01 15:00:00,27.5190666666667,1,47.1,60.0,15,900,6,0,0
2016-01-01 16:00:00,23.87655,1,46.9,59.0,16,960,6,0,0
2016-01-01 17:00:00,26.4352,1,46.8,61.0,17,1020,6,0,0
2016-01-01 18:00:00,28.351483333333302,1,46.4,60.0,18,1080,6,0,0
2016-01-01 19:00:00,27.43345,1,46.6,55.0,19,1140,6,0,0
2016-01-01 20:00:00,29.5887833333333,1,46.4,55.0,20,1200,6,0,0
2016-01-01 21:00:00,31.0198833333333,1,46.4,55.0,21,1260,6,0,0
2016-01-01 22:00:00,30.690866666666697,1,46.4,53.0,22,1320,6,0,0
2016-01-01 23:00:00,22.6249,1,46.2,46.0,23,1380,6,0,0
2016-01-02 00:00:00,18.9557166666667,1,45.9,50.0,0,0,7,1,0
2016-01-02 01:00:00,18.2174,1,45.9,51.0,1,60,7,1,0
2016-01-02 02:00:00,17.7713,1,46.0,50.0,2,120,7,1,0
2016-01-02 03:00:00,18.1524166666667,1,45.9,51.0,3,180,7,1,0
2016-01-02 04:00:00,17.166816666666698,1,45.5,55.0,4,240,7,1,0
2016-01-02 05:00:00,18.2125,1,45.1,58.0,5,300,7,1,0
2016-01-02 06:00:00,17.7351166666667,1,45.3,52.0,6,360,7,1,0
2016-01-02 07:00:00,19.5192,1,45.3,51.0,7,420,7,1,0
2016-01-02 08:00:00,21.486816666666698,1,45.0,54.0,8,480,7,1,0
2016-01-02 09:00:00,29.086,1,44.1,66.0,9,540,7,1,0
2016-01-02 10:00:00,26.8955333333333,1,44.8,62.0,10,600,7,1,0
2016-01-02 11:00:00,33.3635166666667,1,45.5,60.0,11,660,7,1,0
2016-01-02 12:00:00,27.0047833333333,1,46.4,52.0,12,720,7,1,0
2016-01-02 13:00:00,24.2893,1,46.9,48.0,13,780,7,1,0
2016-01-02 14:00:00,24.9571,1,46.8,52.0,14,840,7,1,0
2016-01-02 15:00:00,24.6538833333333,1,47.3,52.0,15,900,7,1,0
2016-01-02 16:00:00,23.9732,1,47.3,54.0,16,960,7,1,0
2016-01-02 17:00:00,27.083383333333302,1,46.9,59.0,17,1020,7,1,0
2016-01-02 18:00:00,29.5349,1,45.3,79.0,18,1080,7,1,0
2016-01-02 19:00:00,30.3624666666667,1,45.0,87.0,19,1140,7,1,0
2016-01-02 20:00:00,27.199633333333303,1,44.2,92.0,20,1200,7,1,0
2016-01-02 21:00:00,26.9209166666667,1,43.9,96.0,21,1260,7,1,0
2016-01-02 22:00:00,23.56575,1,43.9,95.0,22,1320,7,1,0
2016-01-02 23:00:00,20.54335,1,43.7,97.0,23,1380,7,1,0
2016-01-03 00:00:00,18.28,1,43.3,98.0,0,0,1,1,0
2016-01-03 01:00:00,16.9423833333333,1,42.8,96.0,1,60,1,1,0
2016-01-03 02:00:00,17.4911,1,42.6,95.0,2,120,1,1,0
2016-01-03 03:00:00,17.67335,1,42.8,95.0,3,180,1,1,0
2016-01-03 04:00:00,19.2058166666667,1,42.8,94.0,4,240,1,1,0
2016-01-03 05:00:00,17.6145833333333,1,43.3,93.0,5,300,1,1,0
2016-01-03 06:00:00,18.0265666666667,1,43.5,93.0,6,360,1,1,0
2016-01-03 07:00:00,18.8288,1,43.7,94.0,7,420,1,1,0
2016-01-03 08:00:00,19.547716666666698,1,44.1,94.0,8,480,1,1,0
2016-01-03 09:00:00,22.797533333333302,1,44.6,88.0,9,540,1,1,0
2016-01-03 10:00:00,26.4414666666667,1,48.6,75.0,10,600,1,1,0
2016-01-03 11:00:00,27.698333333333302,1,51.1,70.0,11,660,1,1,0
2016-01-03 12:00:00,23.2970833333333,1,52.7,64.0,12,720,1,1,0
2016-01-03 13:00:00,18.51145,1,54.5,59.0,13,780,1,1,0
2016-01-03 14:00:00,17.66945,1,57.6,54.0,14,840,1,1,0
2016-01-03 15:00:00,20.903966666666697,1,58.6,52.0,15,900,1,1,0
2016-01-03 16:00:00,20.0294666666667,1,60.4,50.0,16,960,1,1,0
2016-01-03 17:00:00,27.936999999999998,1,62.1,49.0,17,1020,1,1,0
2016-01-03 18:00:00,27.56235,1,61.2,53.0,18,1080,1,1,0
2016-01-03 19:00:00,29.09265,1,58.5,32.0,19,1140,1,1,0
2016-01-03 20:00:00,28.022016666666698,1,55.8,35.0,20,1200,1,1,0
2016-01-03 21:00:00,27.97955,1,48.0,68.0,21,1260,1,1,0
2016-01-03 22:00:00,24.491883333333302,1,45.3,83.0,22,1320,1,1,0
2016-01-03 23:00:00,20.7016166666667,1,42.6,88.0,23,1380,1,1,0
2016-01-04 00:00:00,18.009816666666698,1,41.9,86.0,0,0,2,0,0
2016-01-04 01:00:00,16.5432333333333,1,43.0,70.0,1,60,2,0,0
2016-01-04 02:00:00,16.2516833333333,1,43.0,66.0,2,120,2,0,0
2016-01-04 03:00:00,14.992033333333302,1,42.3,72.0,3,180,2,0,0
2016-01-04 04:00:00,15.85205,1,41.2,71.0,4,240,2,0,0
2016-01-04 05:00:00,16.986716666666698,1,42.1,65.0,5,300,2,0,0
2016-01-04 06:00:00,18.1972,1,41.4,65.0,6,360,2,0,0
2016-01-04 07:00:00,22.065,1,39.2,76.0,7,420,2,0,0
2016-01-04 08:00:00,21.4797833333333,1,38.3,79.0,8,480,2,0,0
2016-01-04 09:00:00,19.6017833333333,1,39.7,70.0,9,540,2,0,0
2016-01-04 10:00:00,20.8698666666667,1,43.0,60.0,10,600,2,0,0
2016-01-04 11:00:00,19.6063833333333,1,48.7,46.0,11,660,2,0,0
2016-01-04 12:00:00,19.1764333333333,1,51.4,38.0,12,720,2,0,0
2016-01-04 13:00:00,17.99275,1,54.3,34.0,13,780,2,0,0
2016-01-04 14:00:00,19.9589,1,56.5,33.0,14,840,2,0,0
2016-01-04 15:00:00,16.095316666666697,1,57.6,31.0,15,900,2,0,0
2016-01-04 16:00:00,17.8050166666667,1,57.6,34.0,16,960,2,0,0
2016-01-04 17:00:00,23.5860666666667,1,57.2,35.0,17,1020,2,0,0
2016-01-04 18:00:00,33.29945,1,55.2,42.0,18,1080,2,0,0
2016-01-04 19:00:00,27.662316666666698,1,53.1,46.0,19,1140,2,0,0
2016-01-04 20:00:00,25.30655,1,51.4,51.0,20,1200,2,0,0
2016-01-04 21:00:00,25.2316,1,50.2,54.0,21,1260,2,0,0
2016-01-04 22:00:00,23.780266666666698,1,45.7,70.0,22,1320,2,0,0
2016-01-04 23:00:00,18.3908666666667,1,42.3,81.0,23,1380,2,0,0
2016-01-05 00:00:00,16.8265166666667,1,41.2,83.0,0,0,3,0,0
2016-01-05 01:00:00,17.437,1,40.3,85.0,1,60,3,0,0
2016-01-05 02:00:00,18.7028,1,38.7,92.0,2,120,3,0,0
2016-01-05 03:00:00,20.2940166666667,1,38.1,93.0,3,180,3,0,0
2016-01-05 04:00:00,21.5929833333333,1,37.9,91.0,4,240,3,0,0
2016-01-05 05:00:00,18.3217833333333,1,39.4,80.0,5,300,3,0,0
2016-01-05 06:00:00,22.44505,1,40.3,80.0,6,360,3,0,0
2016-01-05 07:00:00,24.0542,1,41.7,74.0,7,420,3,0,0
2016-01-05 08:00:00,18.3470666666667,1,41.0,76.0,8,480,3,0,0
2016-01-05 09:00:00,18.5248166666667,1,41.4,73.0,9,540,3,0,0
2016-01-05 10:00:00,20.0529833333333,1,41.9,70.0,10,600,3,0,0
2016-01-05 11:00:00,18.4716,1,44.1,65.0,11,660,3,0,0
2016-01-05 12:00:00,19.564583333333303,1,47.1,61.0,12,720,3,0,0
2016-01-05 13:00:00,17.55345,1,51.1,54.0,13,780,3,0,0
2016-01-05 14:00:00,13.92085,1,53.8,52.0,14,840,3,0,0
2016-01-05 15:00:00,12.859533333333301,1,56.1,53.0,15,900,3,0,0
2016-01-05 16:00:00,16.3327666666667,1,57.4,54.0,16,960,3,0,0
2016-01-05 17:00:00,19.57795,1,55.8,55.0,17,1020,3,0,0
2016-01-05 18:00:00,22.670733333333303,1,55.6,55.0,18,1080,3,0,0
2016-01-05 19:00:00,24.324183333333302,1,54.9,58.0,19,1140,3,0,0
2016-01-05 20:00:00,25.209383333333303,1,53.1,61.0,20,1200,3,0,0
2016-01-05 21:00:00,21.804666666666698,1,52.0,60.0,21,1260,3,0,0
2016-01-05 22:00:00,19.7172666666667,1,51.6,63.0,22,1320,3,0,0
2016-01-05 23:00:00,15.976116666666698,1,50.7,65.0,23,1380,3,0,0
2016-01-06 00:00:00,13.362166666666699,1,50.4,68.0,0,0,4,0,0
2016-01-06 01:00:00,12.58155,1,49.5,81.0,1,60,4,0,0
2016-01-06 02:00:00,13.969633333333302,1,48.2,88.0,2,120,4,0,0
2016-01-06 03:00:00,16.665183333333303,1,48.2,85.0,3,180,4,0,0
2016-01-06 04:00:00,16.98625,1,48.2,84.0,4,240,4,0,0
2016-01-06 05:00:00,16.8434166666667,1,47.3,89.0,5,300,4,0,0
2016-01-06 06:00:00,16.55865,1,47.3,90.0,6,360,4,0,0
2016-01-06 07:00:00,23.878333333333302,1,48.0,87.0,7,420,4,0,0
2016-01-06 08:00:00,21.6928666666667,1,48.4,82.0,8,480,4,0,0
2016-01-06 09:00:00,22.7212,1,48.0,82.0,9,540,4,0,0
2016-01-06 10:00:00,17.4865833333333,1,46.9,82.0,10,600,4,0,0
2016-01-06 11:00:00,16.3085,1,48.0,80.0,11,660,4,0,0
2016-01-06 12:00:00,16.535883333333302,1,49.1,82.0,12,720,4,0,0
2016-01-06 13:00:00,24.984766666666697,1,50.0,86.0,13,780,4,0,0
2016-01-06 14:00:00,19.3519833333333,1,50.7,86.0,14,840,4,0,0
2016-01-06 15:00:00,19.806433333333302,1,51.3,90.0,15,900,4,0,0
2016-01-06 16:00:00,24.7873666666667,1,51.8,94.0,16,960,4,0,0
2016-01-06 17:00:00,30.552,1,52.3,95.0,17,1020,4,0,0
2016-01-06 18:00:00,25.227783333333303,1,52.9,98.0,18,1080,4,0,0
2016-01-06 19:00:00,23.599583333333303,1,53.6,97.0,19,1140,4,0,0
2016-01-06 20:00:00,18.9986833333333,1,52.9,98.0,20,1200,4,0,0
2016-01-06 21:00:00,19.4760666666667,1,52.5,98.0,21,1260,4,0,0
2016-01-06 22:00:00,16.1539833333333,1,52.5,98.0,22,1320,4,0,0
2016-01-06 23:00:00,13.319416666666699,1,52.7,98.0,23,1380,4,0,0
2016-01-07 00:00:00,11.6012,1,52.7,98.0,0,0,5,0,0
2016-01-07 01:00:00,11.78515,1,52.7,98.0,1,60,5,0,0
2016-01-07 02:00:00,11.5834,1,52.7,98.0,2,120,5,0,0
2016-01-07 03:00:00,14.710833333333301,1,52.7,98.0,3,180,5,0,0
2016-01-07 04:00:00,15.54295,1,52.5,98.0,4,240,5,0,0
2016-01-07 05:00:00,13.5361,1,52.3,98.0,5,300,5,0,0
2016-01-07 06:00:00,15.5830333333333,1,51.1,99.0,6,360,5,0,0
2016-01-07 07:00:00,20.44395,1,50.2,99.0,7,420,5,0,0
2016-01-07 08:00:00,16.787966666666698,1,49.6,99.0,8,480,5,0,0
2016-01-07 09:00:00,19.5704666666667,1,49.6,99.0,9,540,5,0,0
2016-01-07 10:00:00,26.12605,1,51.1,99.0,10,600,5,0,0
2016-01-07 11:00:00,20.9372,1,52.9,98.0,11,660,5,0,0
2016-01-07 12:00:00,15.0777,1,57.4,76.0,12,720,5,0,0
2016-01-07 13:00:00,19.9355666666667,1,63.7,61.0,13,780,5,0,0
2016-01-07 14:00:00,14.383233333333301,1,68.2,43.0,14,840,5,0,0
2016-01-07 15:00:00,13.28225,1,70.5,39.0,15,900,5,0,0
2016-01-07 16:00:00,18.1380333333333,1,73.0,35.0,16,960,5,0,0
2016-01-07 17:00:00,21.1540166666667,1,72.1,46.0,17,1020,5,0,0
2016-01-07 18:00:00,28.576133333333303,1,70.2,55.0,18,1080,5,0,0
2016-01-07 19:00:00,24.2993666666667,1,66.2,68.0,19,1140,5,0,0
2016-01-07 20:00:00,25.7689,1,63.0,73.0,20,1200,5,0,0
2016-01-07 21:00:00,18.7471,1,61.0,79.0,21,1260,5,0,0
2016-01-07 22:00:00,15.965583333333301,1,59.4,81.0,22,1320,5,0,0
2016-01-07 23:00:00,14.167033333333302,1,58.5,81.0,23,1380,5,0,0
2016-01-08 00:00:00,11.069466666666699,1,56.7,84.0,0,0,6,0,0
2016-01-08 01:00:00,10.5318666666667,1,54.9,88.0,1,60,6,0,0
2016-01-08 02:00:00,10.492233333333301,1,54.0,90.0,2,120,6,0,0
2016-01-08 03:00:00,10.9999666666667,1,50.5,98.0,3,180,6,0,0
2016-01-08 04:00:00,13.826283333333302,1,49.6,98.0,4,240,6,0,0
2016-01-08 05:00:00,13.443983333333302,1,51.3,94.0,5,300,6,0,0
2016-01-08 06:00:00,15.99155,1,49.8,98.0,6,360,6,0,0
2016-01-08 07:00:00,18.625066666666697,1,46.8,99.0,7,420,6,0,0
2016-01-08 08:00:00,17.9799166666667,1,48.7,99.0,8,480,6,0,0
2016-01-08 09:00:00,19.938083333333303,1,49.6,96.0,9,540,6,0,0
2016-01-08 10:00:00,16.57325,1,49.6,99.0,10,600,6,0,0
2016-01-08 11:00:00,13.5391,1,53.1,94.0,11,660,6,0,0
2016-01-08 12:00:00,19.299816666666697,1,59.0,79.0,12,720,6,0,0
2016-01-08 13:00:00,17.7644,1,61.5,82.0,13,780,6,0,0
2016-01-08 14:00:00,23.659616666666697,1,64.2,74.0,14,840,6,0,0
2016-01-08 15:00:00,18.098083333333303,1,64.2,74.0,15,900,6,0,0
2016-01-08 16:00:00,17.8638666666667,1,65.7,74.0,16,960,6,0,0
2016-01-08 17:00:00,16.3795833333333,1,65.8,66.0,17,1020,6,0,0
2016-01-08 18:00:00,21.8290833333333,1,67.3,71.0,18,1080,6,0,0
2016-01-08 19:00:00,22.7015833333333,1,63.3,79.0,19,1140,6,0,0
2016-01-08 20:00:00,20.3963166666667,1,60.6,85.0,20,1200,6,0,0
2016-01-08 21:00:00,20.58515,1,58.6,89.0,21,1260,6,0,0
2016-01-08 22:00:00,15.46885,1,57.7,89.0,22,1320,6,0,0
2016-01-08 23:00:00,14.53015,1,56.5,94.0,23,1380,6,0,0
2016-01-09 00:00:00,12.8592,1,58.5,70.0,0,0,7,1,0
2016-01-09 01:00:00,11.688016666666698,1,59.2,54.0,1,60,7,1,0
2016-01-09 02:00:00,11.222366666666698,1,59.2,51.0,2,120,7,1,0
2016-01-09 03:00:00,11.611166666666698,1,55.2,52.0,3,180,7,1,0
2016-01-09 04:00:00,15.049033333333302,1,56.3,42.0,4,240,7,1,0
2016-01-09 05:00:00,13.247366666666698,1,54.0,43.0,5,300,7,1,0
2016-01-09 06:00:00,13.89535,1,52.7,50.0,6,360,7,1,0
2016-01-09 07:00:00,15.657533333333301,1,50.9,59.0,7,420,7,1,0
2016-01-09 08:00:00,15.98365,1,48.0,73.0,8,480,7,1,0
2016-01-09 09:00:00,25.5018833333333,1,48.0,73.0,9,540,7,1,0
2016-01-09 10:00:00,27.8752833333333,1,49.8,63.0,10,600,7,1,0
2016-01-09 11:00:00,23.8784333333333,1,52.3,58.0,11,660,7,1,0
2016-01-09 12:00:00,22.8126833333333,1,52.9,51.0,12,720,7,1,0
2016-01-09 13:00:00,19.05975,1,51.8,50.0,13,780,7,1,0
2016-01-09 14:00:00,18.6450166666667,1,50.7,50.0,14,840,7,1,0
2016-01-09 15:00:00,15.912933333333301,1,50.4,51.0,15,900,7,1,0
2016-01-09 16:00:00,21.740116666666697,1,47.7,53.0,16,960,7,1,0
2016-01-09 17:00:00,22.94275,1,45.9,52.0,17,1020,7,1,0
2016-01-09 18:00:00,26.44555,1,44.8,53.0,18,1080,7,1,0
2016-01-09 19:00:00,20.934333333333303,1,43.9,54.0,19,1140,7,1,0
2016-01-09 20:00:00,22.2738666666667,1,43.5,58.0,20,1200,7,1,0
2016-01-09 21:00:00,22.436916666666697,1,42.3,58.0,21,1260,7,1,0
2016-01-09 22:00:00,22.6874166666667,1,41.9,60.0,22,1320,7,1,0
2016-01-09 23:00:00,18.9820166666667,1,41.2,62.0,23,1380,7,1,0
2016-01-10 00:00:00,17.2160833333333,1,40.3,65.0,0,0,1,1,0
2016-01-10 01:00:00,17.1246,1,39.4,66.0,1,60,1,1,0
2016-01-10 02:00:00,19.0578833333333,1,38.3,69.0,2,120,1,1,0
2016-01-10 03:00:00,19.5177,1,37.8,71.0,3,180,1,1,0
2016-01-10 04:00:00,19.543416666666698,1,36.7,69.0,4,240,1,1,0
2016-01-10 05:00:00,18.00085,1,35.8,72.0,5,300,1,1,0
2016-01-10 06:00:00,18.3616333333333,1,35.2,70.0,6,360,1,1,0
2016-01-10 07:00:00,21.5200833333333,1,34.5,70.0,7,420,1,1,0
2016-01-10 08:00:00,20.5087666666667,1,33.8,71.0,8,480,1,1,0
2016-01-10 09:00:00,22.48495,1,35.1,63.0,9,540,1,1,0
2016-01-10 10:00:00,25.885733333333302,1,37.8,58.0,10,600,1,1,0
2016-01-10 11:00:00,27.1271666666667,1,40.6,51.0,11,660,1,1,0
2016-01-10 12:00:00,24.1381333333333,1,42.8,44.0,12,720,1,1,0
2016-01-10 13:00:00,26.3554166666667,1,45.3,40.0,13,780,1,1,0
2016-01-10 14:00:00,25.9954,1,47.5,37.0,14,840,1,1,0
2016-01-10 15:00:00,22.9796666666667,1,48.9,35.0,15,900,1,1,0
2016-01-10 16:00:00,23.92825,1,50.0,35.0,16,960,1,1,0
2016-01-10 17:00:00,29.6165333333333,1,48.6,39.0,17,1020,1,1,0
2016-01-10 18:00:00,32.9896666666667,1,46.9,43.0,18,1080,1,1,0
2016-01-10 19:00:00,28.93505,1,45.3,44.0,19,1140,1,1,0
2016-01-10 20:00:00,25.7751,1,44.2,50.0,20,1200,1,1,0
2016-01-10 21:00:00,24.0149,1,42.6,53.0,21,1260,1,1,0
2016-01-10 22:00:00,22.276416666666698,1,42.1,55.0,22,1320,1,1,0
2016-01-10 23:00:00,18.59305,1,41.9,55.0,23,1380,1,1,0
2016-01-11 00:00:00,16.23005,1,40.8,58.0,0,0,2,0,0
2016-01-11 01:00:00,15.6043,1,40.5,55.0,1,60,2,0,0
2016-01-11 02:00:00,16.2195833333333,1,39.4,57.0,2,120,2,0,0
2016-01-11 03:00:00,15.610983333333301,1,38.3,62.0,3,180,2,0,0
2016-01-11 04:00:00,16.6214333333333,1,37.9,61.0,4,240,2,0,0
2016-01-11 05:00:00,18.0990833333333,1,38.5,58.0,5,300,2,0,0
2016-01-11 06:00:00,19.436883333333302,1,38.3,57.0,6,360,2,0,0
2016-01-11 07:00:00,24.55515,1,38.1,59.0,7,420,2,0,0
2016-01-11 08:00:00,20.30645,1,38.3,56.0,8,480,2,0,0
2016-01-11 09:00:00,20.605066666666698,1,40.3,50.0,9,540,2,0,0
2016-01-11 10:00:00,19.4188666666667,1,41.7,47.0,10,600,2,0,0
2016-01-11 11:00:00,19.0702833333333,1,45.0,44.0,11,660,2,0,0
2016-01-11 12:00:00,22.5054,1,46.8,44.0,12,720,2,0,0
2016-01-11 13:00:00,20.540716666666697,1,50.2,40.0,13,780,2,0,0
2016-01-11 14:00:00,14.567183333333302,1,52.2,35.0,14,840,2,0,0
2016-01-11 15:00:00,13.236433333333302,1,54.3,34.0,15,900,2,0,0
2016-01-11 16:00:00,16.18485,1,56.1,31.0,16,960,2,0,0
2016-01-11 17:00:00,24.0438666666667,1,55.0,33.0,17,1020,2,0,0
2016-01-11 18:00:00,25.743733333333303,1,55.8,36.0,18,1080,2,0,0
2016-01-11 19:00:00,25.6997,1,53.2,38.0,19,1140,2,0,0
2016-01-11 20:00:00,23.632933333333302,1,52.0,45.0,20,1200,2,0,0
2016-01-11 21:00:00,22.3452333333333,1,46.4,62.0,21,1260,2,0,0
2016-01-11 22:00:00,23.7243,1,43.5,75.0,22,1320,2,0,0
2016-01-11 23:00:00,21.0516,1,41.7,81.0,23,1380,2,0,0
2016-01-12 00:00:00,17.3075666666667,1,40.5,84.0,0,0,3,0,0
2016-01-12 01:00:00,15.7165,1,38.8,90.0,1,60,3,0,0
2016-01-12 02:00:00,15.5128,1,37.9,90.0,2,120,3,0,0
2016-01-12 03:00:00,17.469233333333303,1,37.2,88.0,3,180,3,0,0
2016-01-12 04:00:00,19.0332166666667,1,37.0,89.0,4,240,3,0,0
2016-01-12 05:00:00,17.632116666666697,1,37.2,88.0,5,300,3,0,0
2016-01-12 06:00:00,18.5401,1,36.3,90.0,6,360,3,0,0
2016-01-12 07:00:00,23.732933333333303,1,37.2,96.0,7,420,3,0,0
2016-01-12 08:00:00,19.613883333333302,1,37.0,99.0,8,480,3,0,0
2016-01-12 09:00:00,20.457783333333303,1,40.3,82.0,9,540,3,0,0
2016-01-12 10:00:00,20.557216666666697,1,45.9,69.0,10,600,3,0,0
2016-01-12 11:00:00,18.595083333333303,1,52.0,56.0,11,660,3,0,0
2016-01-12 12:00:00,18.1607666666667,1,56.1,51.0,12,720,3,0,0
2016-01-12 13:00:00,21.1674166666667,1,59.9,42.0,13,780,3,0,0
2016-01-12 14:00:00,20.3350166666667,1,63.1,33.0,14,840,3,0,0
2016-01-12 15:00:00,16.15285,1,65.5,27.0,15,900,3,0,0
2016-01-12 16:00:00,19.6634,1,66.9,25.0,16,960,3,0,0
2016-01-12 17:00:00,17.478466666666698,1,67.1,24.0,17,1020,3,0,0
2016-01-12 18:00:00,18.9065,1,64.6,23.0,18,1080,3,0,0
2016-01-12 19:00:00,19.2870666666667,1,61.2,31.0,19,1140,3,0,0
2016-01-12 20:00:00,22.1796166666667,1,58.8,42.0,20,1200,3,0,0
2016-01-12 21:00:00,23.73585,1,53.8,50.0,21,1260,3,0,0
2016-01-12 22:00:00,19.67045,1,48.9,68.0,22,1320,3,0,0
2016-01-12 23:00:00,22.39,1,47.1,72.0,23,1380,3,0,0
2016-01-13 00:00:00,12.2465,1,46.0,74.0,0,0,4,0,0
2016-01-13 01:00:00,11.576733333333301,1,47.1,72.0,1,60,4,0,0
2016-01-13 02:00:00,11.694566666666699,1,45.9,77.0,2,120,4,0,0
2016-01-13 03:00:00,12.339,1,46.8,75.0,3,180,4,0,0
2016-01-13 04:00:00,14.266683333333301,1,46.6,76.0,4,240,4,0,0
2016-01-13 05:00:00,13.628933333333302,1,46.6,79.0,5,300,4,0,0
2016-01-13 06:00:00,17.6272,1,41.7,92.0,6,360,4,0,0
2016-01-13 07:00:00,22.4874333333333,1,40.3,95.0,7,420,4,0,0
2016-01-13 08:00:00,19.6934,1,40.8,94.0,8,480,4,0,0
2016-01-13 09:00:00,17.3952666666667,1,43.5,76.0,9,540,4,0,0
2016-01-13 10:00:00,22.5375666666667,1,49.8,69.0,10,600,4,0,0
2016-01-13 11:00:00,19.09185,1,57.2,51.0,11,660,4,0,0
2016-01-13 12:00:00,17.757433333333303,1,59.9,45.0,12,720,4,0,0
2016-01-13 13:00:00,15.402533333333302,1,61.7,42.0,13,780,4,0,0
2016-01-13 14:00:00,18.7953,1,63.1,38.0,14,840,4,0,0
2016-01-13 15:00:00,16.39115,1,64.6,36.0,15,900,4,0,0
2016-01-13 16:00:00,17.008716666666697,1,65.8,36.0,16,960,4,0,0
2016-01-13 17:00:00,16.8227333333333,1,66.0,36.0,17,1020,4,0,0
2016-01-13 18:00:00,23.0064,1,65.3,37.0,18,1080,4,0,0
2016-01-13 19:00:00,28.7474,1,62.6,39.0,19,1140,4,0,0
2016-01-13 20:00:00,27.6311166666667,1,60.4,45.0,20,1200,4,0,0
2016-01-13 21:00:00,25.9898666666667,1,59.4,51.0,21,1260,4,0,0
2016-01-13 22:00:00,24.231433333333303,1,55.2,58.0,22,1320,4,0,0
2016-01-13 23:00:00,17.7220333333333,1,53.1,60.0,23,1380,4,0,0
2016-01-14 00:00:00,18.8845333333333,1,52.3,66.0,0,0,5,0,0
2016-01-14 01:00:00,17.31535,1,50.7,74.0,1,60,5,0,0
2016-01-14 02:00:00,12.7202666666667,1,50.0,73.0,2,120,5,0,0
2016-01-14 03:00:00,10.931683333333302,1,51.1,74.0,3,180,5,0,0
2016-01-14 04:00:00,12.047633333333302,1,51.1,78.0,4,240,5,0,0
2016-01-14 05:00:00,13.027000000000001,1,51.8,82.0,5,300,5,0,0
2016-01-14 06:00:00,15.8746,1,52.3,83.0,6,360,5,0,0
2016-01-14 07:00:00,20.6727333333333,1,51.1,89.0,7,420,5,0,0
2016-01-14 08:00:00,17.4064,1,49.8,92.0,8,480,5,0,0
2016-01-14 09:00:00,20.1501666666667,1,51.4,87.0,9,540,5,0,0
2016-01-14 10:00:00,17.7146833333333,1,54.5,77.0,10,600,5,0,0
2016-01-14 11:00:00,19.964183333333303,1,58.5,74.0,11,660,5,0,0
2016-01-14 12:00:00,16.415683333333302,1,62.6,69.0,12,720,5,0,0
2016-01-14 13:00:00,17.7080333333333,1,64.8,69.0,13,780,5,0,0
2016-01-14 14:00:00,18.692816666666698,1,67.3,62.0,14,840,5,0,0
2016-01-14 15:00:00,16.3889,1,68.0,60.0,15,900,5,0,0
2016-01-14 16:00:00,17.75275,1,70.7,53.0,16,960,5,0,0
2016-01-14 17:00:00,19.5140833333333,1,69.4,56.0,17,1020,5,0,0
2016-01-14 18:00:00,23.94655,1,69.1,60.0,18,1080,5,0,0
2016-01-14 19:00:00,28.8382833333333,1,66.9,67.0,19,1140,5,0,0
2016-01-14 20:00:00,23.022283333333302,1,64.9,73.0,20,1200,5,0,0
2016-01-14 21:00:00,24.986566666666697,1,63.1,75.0,21,1260,5,0,0
2016-01-14 22:00:00,15.921716666666699,1,60.4,81.0,22,1320,5,0,0
2016-01-14 23:00:00,12.986966666666698,1,59.9,86.0,23,1380,5,0,0
2016-01-15 00:00:00,12.443866666666699,1,58.1,91.0,0,0,6,0,0
2016-01-15 01:00:00,10.3464333333333,1,58.5,89.0,1,60,6,0,0
2016-01-15 02:00:00,10.4770166666667,1,58.5,88.0,2,120,6,0,0
2016-01-15 03:00:00,10.26435,1,57.7,89.0,3,180,6,0,0
2016-01-15 04:00:00,11.27325,1,57.6,82.0,4,240,6,0,0
2016-01-15 05:00:00,10.73075,1,57.0,79.0,5,300,6,0,0
2016-01-15 06:00:00,14.90455,1,56.7,70.0,6,360,6,0,0
2016-01-15 07:00:00,22.22615,1,52.9,78.0,7,420,6,0,0
2016-01-15 08:00:00,16.785983333333302,1,52.0,64.0,8,480,6,0,0
2016-01-15 09:00:00,17.438283333333302,1,53.1,48.0,9,540,6,0,0
2016-01-15 10:00:00,19.6564666666667,1,55.8,42.0,10,600,6,0,0
